"4","2224","Wed May 27 23:56:53 UTC 2009","googleio","jackdaniels08","@googleio http://twitpic.com/62shi - Yay! Happy place! Place place!  I love Google!"
"4","2225","Wed May 27 23:57:02 UTC 2009","googleio","alpheus1","#GoogleIO | O3D - Bringing 3d graphics to the browser. Very nice tbh. Funfun."
"4","2295","Sun May 31 06:51:32 UTC 2009","viral marketing","joshgammon","Awesome viral marketing for ""Funny People"" http://www.nbc.com/yo-teach/"
"2","2296","Sun May 31 06:54:34 UTC 2009","hitler","KatyWheatley1","Watching a programme about the life of Hitler, its only enhancing my geekiness of history."
"0","2355","Tue Jun 02 02:54:08 UTC 2009","""night at the museum""","TiffanyBakker","saw night at the museum out of sheer desperation. who is funding these movies?"
"4","2356","Tue Jun 02 02:54:11 UTC 2009","""night at the museum""","kezzumz","Night At The Museum 2? Pretty furkin good."
"4","2357","Tue Jun 02 02:54:14 UTC 2009","""night at the museum""","bodhibuggy","Watching Night at the Museum - giggling."
"2","2358","Tue Jun 02 02:54:29 UTC 2009","""night at the museum""","HistoryLuV3R","@pambeeslyjenna Jenna, I went to see Night At The Museum 2 today and I was so surprised to see three cast members from The Office..."
"2","2359","Tue Jun 02 02:54:42 UTC 2009","""night at the museum""","ErcDrso","About to watch Night at the Museum with Ryan and Stacy"
"2","2360","Tue Jun 02 02:54:49 UTC 2009","""night at the museum""","aykataoka","Getting ready to go watch Night at the Museum 2.  Dum dum, you give me gum gum!"
"0","2361","Tue Jun 02 02:55:06 UTC 2009","""night at the museum""","Bcapote","Back from seeing 'Star Trek' and 'Night at the Museum.' 'Star Trek' was amazing, but 'Night at the Museum' was; eh."
"4","2362","Tue Jun 02 02:55:31 UTC 2009","""night at the museum""","crikket_churps","just watched night at the museum 2! so stinkin cute!"
"4","2363","Tue Jun 02 02:55:50 UTC 2009","""night at the museum""","tish_tish","So, Night at the Museum 2 was AWESOME! Much better than part 1. Next weekend we'll see Up."
"2","2364","Tue Jun 02 02:56:13 UTC 2009","""night at the museum""","Lilimich","I think I may have a new favorite restaurant. On our way to see ""Night at the Museum 2""."
"2","2365","Tue Jun 02 02:56:31 UTC 2009","""night at the museum""","stealing_second","UP! was sold out, so i'm seeing Night At The Museum 2. I'm __ years old."
"4","2366","Tue Jun 02 02:56:44 UTC 2009","""night at the museum""","Pas_de_Cheval","saw the new Night at the Museum and i loved it. Next is to go see UP in 3D"
"0","2367","Tue Jun 02 03:00:28 UTC 2009","gm","lloydnelson","It is a shame about GM. What if they are forced to make only cars the White House THINKS will sell? What do you think?"
"0","2368","Tue Jun 02 03:00:40 UTC 2009","gm","overthrow","As u may have noticed, not too happy about the GM situation, nor AIG, Lehman, et al"
"2","2369","Tue Jun 02 03:00:51 UTC 2009","gm","economywire","Obama: Nationalization of GM to be short-term   (AP) http://tinyurl.com/md347r"
"0","2370","Tue Jun 02 03:02:00 UTC 2009","gm","tradecruz","@Pittstock $GM good riddance.  sad though."
"0","2371","Tue Jun 02 03:02:34 UTC 2009","gm","ZendoDeb","I Will NEVER Buy a Government Motors Vehicle: Until just recently, I drove GM cars. Since 1988, when I bought a .. http://tinyurl.com/lulsw8"
"0","2372","Tue Jun 02 03:04:22 UTC 2009","gm","rbmshow","Having the old Coca-Cola guy on the GM board is stupid has heck! #tcot #ala"
"0","2373","Tue Jun 02 03:04:35 UTC 2009","gm","Ash_Craigslist","#RantsAndRaves The worst thing about GM (concord / pleasant hill / martinez): is the fucking UAW. ..   http://buzzup.com/4ueb"
"0","2374","Tue Jun 02 03:04:45 UTC 2009","gm","BarackProblema","Give a man a fish, u feed him for the day. Teach him to fish, u feed him for life. Buy him GM, and u F**K him over for good."
"0","2375","Tue Jun 02 03:05:18 UTC 2009","gm","ericdano","The more I hear about this GM thing the more angry I get. Billions wasted, more bullshit. All for something like 40k employees and all the.."
"0","2376","Tue Jun 02 03:05:50 UTC 2009","gm","tradecruz","@QuantTrader i own a GM car and it is junk as far as quality compared to a honda"
"0","2377","Tue Jun 02 03:06:40 UTC 2009","gm","ktsophie","sad day...bankrupt GM"
"0","2378","Tue Jun 02 03:06:45 UTC 2009","gm","nicolemg415","is upset about the whole GM thing. life as i know it is so screwed up"
"0","2379","Tue Jun 02 03:14:21 UTC 2009","time warner","ProofofVenom","whoever is running time warner needs to be repeatedly raped by a rhino so they understand the consequences of putting out shitty cable svcs"
"2","2380","Tue Jun 02 03:14:32 UTC 2009","time warner","flywire","Time Warner CEO hints at online fees for magazines      (AP) - Read from Mountain View,United States. Views 16209 http://bit.ly/UdFCH"
"0","2381","Tue Jun 02 03:15:18 UTC 2009","time warner","batchoutlost","#WFTB Joining a bit late. My connection was down (boo time warner)"
"0","2382","Tue Jun 02 03:15:32 UTC 2009","time warner","floatingatoll","Cox or Time Warner?  Cox is cheaper and gets a B on dslreports.  TW is more expensive and gets a C."
"0","2383","Tue Jun 02 03:15:52 UTC 2009","time warner","kippy2","i am furious with time warner and their phone promotions!"
"0","2384","Tue Jun 02 03:16:23 UTC 2009","time warner","iamtony","Just got home from chick-fil-a with the boys. Damn my internets down =( stupid time warner"
"0","2385","Tue Jun 02 03:16:42 UTC 2009","time warner","dcwhip","could time-warner cable suck more?  NO."
"0","2386","Tue Jun 02 03:17:03 UTC 2009","time warner","JustGLB","Pissed at Time Warner for causin me to have slow internet problems"
"0","2387","Tue Jun 02 03:18:04 UTC 2009","time warner","chaneykyoto","@sportsguy33 Ummm, having some Time Warner problems?"
"0","2388","Tue Jun 02 03:18:49 UTC 2009","time warner","ldmullen","You guys see this?  Why does Time Warner have to suck so much ass?  Really wish I could get U-Verse at my apartment. http://bit.ly/s594j"
"0","2389","Tue Jun 02 03:22:08 UTC 2009","time warner","JohnTurlington","RT @sportsguy33 The upside to Time Warner: unhelpful phone operators   superslow on-site service. Crap, that's not an upside."
"0","2390","Tue Jun 02 03:22:19 UTC 2009","time warner","johnscleary","RT @sportsguy33: New Time Warner slogan: ""Time Warner, where we make you long for the days before cable."""
"0","2391","Tue Jun 02 03:23:36 UTC 2009","time warner","ecormany","confirmed: it's Time Warner's fault, not Facebook's, that fb is taking about 3 minutes to load. so tempted to switch to verizon =/"
"0","2392","Tue Jun 02 03:24:00 UTC 2009","time warner","matsonj","@sportsguy33 Time Warner = epic fail"
"2","2393","Tue Jun 02 03:24:45 UTC 2009","china","YildirimNews","Lawson to head Newedge Hong Kong http://bit.ly/xLQSD #business #china"
"2","2394","Tue Jun 02 03:24:59 UTC 2009","china","zedomax","Weird Piano Guitar House in China! http://u2s.me/72i8"
"2","2395","Tue Jun 02 03:27:19 UTC 2009","gm","theprovince","Send us your GM/Chevy photos http://tinyurl.com/luzkpq"
"0","2396","Tue Jun 02 03:27:34 UTC 2009","gm","PeteHall","I know. How sad is that?  RT @caseymercier: 1st day of hurricane season. That's less scarey than govt taking over GM."
"0","2397","Tue Jun 02 03:27:52 UTC 2009","gm","ram_zone","GM files Bankruptcy, not a good sign..."
"4","2398","Tue Jun 02 03:28:41 UTC 2009","yankees","irishyanks","yankees won mets lost. its a good day."
"4","2399","Tue Jun 02 03:29:47 UTC 2009","dentist","Erinthebigsis","My dentist appt today was actually quite enjoyable."
"0","2400","Tue Jun 02 03:32:10 UTC 2009","dentist","cassieeeelove","I hate the effing dentist."
"2","2401","Tue Jun 02 03:32:28 UTC 2009","dentist","johnnyt183","@stevemoakler i had a dentist appt this morning and had the same conversation!"
"0","2402","Tue Jun 02 03:33:25 UTC 2009","dentist","b_bassi","@kirstiealley I hate going to the dentist.. !!!"
"0","2403","Tue Jun 02 03:34:23 UTC 2009","dentist","cmg11","i hate the dentist....who invented them anyways?"
"0","2404","Tue Jun 02 03:34:37 UTC 2009","dentist","arianaflyy","this dentist's office is cold :/"
"2","2405","Tue Jun 02 03:34:50 UTC 2009","dentist","jettellis","Check this video out -- David After Dentist http://bit.ly/47aW2"
"2","2406","Tue Jun 02 03:35:05 UTC 2009","dentist","AdiOpERsOcoM","First dentist appointment [in years] on Wednesday possibly."
"2","2407","Tue Jun 02 04:29:14 UTC 2009","baseball","HallofChampions","Tom Shanahan's latest column on SDSU and its NCAA Baseball Regional appearance: http://ow.ly/axhu"
"2","2408","Tue Jun 02 04:29:17 UTC 2009","baseball","SimpleManJess","BaseballAmerica.com: Blog: Baseball America Prospects Blog ? Blog ... http://bit.ly/EtT8a"
"2","2409","Tue Jun 02 04:29:28 UTC 2009","baseball","Oregon_Live","Portland city politics may undo baseball park http://tinyurl.com/lpjquj"
"2","2410","Tue Jun 02 04:39:41 UTC 2009","safeway","AirDye","RT @WaterSISWEB: CA Merced's water bottled by Safeway, resold at a profit: Wells are drying up across the county http://tinyurl.com/mb573s"
"2","2411","Tue Jun 02 04:40:09 UTC 2009","safeway","csquaredx","dropped her broccoli walking home from safeway! ;( so depressed"
"2","2412","Tue Jun 02 04:41:05 UTC 2009","safeway","XPhile1908","@ronjon we don't have Safeway."
"4","2413","Tue Jun 02 04:41:13 UTC 2009","safeway","LaurenAmor","Just applied at Safeway!(: Yeeeee!"
"0","2414","Tue Jun 02 04:41:24 UTC 2009","safeway","TravisJensenSF","@ Safeway. Place is a nightmare right now. Bumming."
"2","2415","Tue Jun 02 04:41:32 UTC 2009","safeway","Lovely_Lauren","at safeway with dad"
"0","2416","Tue Jun 02 04:41:41 UTC 2009","safeway","fugface85","HATE safeway select green tea icecream! bought two cartons, what a waste of money.  &gt;_&lt;"
"2","2417","Tue Jun 02 04:42:00 UTC 2009","safeway","_JessicaJOY","Safeway with Marvin, Janelle, and Auntie Lhu"
"2","2418","Tue Jun 02 04:42:29 UTC 2009","safeway","mobileadgirl","Safeway offering mobile coupons http://bit.ly/ONH7w"
"2","2419","Tue Jun 02 06:52:26 UTC 2009","driving","m_marchesi","Phillies Driving in the Cadillac with the Top Down in Cali, Win 5-3 - http://tinyurl.com/nzcjqa"
"2","2421","Tue Jun 02 06:53:09 UTC 2009","eating","TheDebtress","Saved money by opting for grocery store trip and stocking food in hotel room fridge vs. eating out every night while out of town."
"2","2422","Tue Jun 02 06:53:15 UTC 2009","eating","face_of_boe","Lounging around, eating Taco Bell and watching NCIS before work tonight. Need help staying awake."
"2","2426","Tue Jun 02 06:53:30 UTC 2009","eating","LaraAvni","eating breakfast and then school"
"2","2427","Tue Jun 02 06:53:32 UTC 2009","eating","elpasira","still hungry after eating...."
"2","2428","Tue Jun 02 06:53:45 UTC 2009","eating","Fitness_101","10 tips for healthy eating ? ResultsBy Fitness Blog :: Fitness ... http://bit.ly/62gFn"
"2","2429","Tue Jun 02 06:54:11 UTC 2009","eating","ohmurder","with the boyfriend, eating a quesadilla"
"2","2430","Tue Jun 02 06:54:19 UTC 2009","eating","whoaoblivious","Eating dinner. Meat, chips, and risotto."
"2","2502","Thu Jun 04 16:53:02 UTC 2009","nike","stefanjos","got a new pair of nike shoes. pics up later"
"2","2503","Thu Jun 04 16:53:15 UTC 2009","nike","nsborg","Nike SB Blazer High ""ACG"" Custom - Brad Douglas - http://timesurl.at/45a448"
"4","2504","Thu Jun 04 16:53:20 UTC 2009","nike","marieforleo","Nike rocks. I'm super grateful for what I've done with them :) &amp; the European Division of NIKE is BEYOND! @whitSTYLES @muchasmuertes"
"2","2505","Thu Jun 04 16:53:48 UTC 2009","nike","imflashy","Nike Air Yeezy Khaki/Pink Colorway Release - http://shar.es/bjfN"
"4","2506","Thu Jun 04 16:54:17 UTC 2009","nike","TheGlossMagazin","@evelynbyrne have you tried Nike  ? V. addictive."
"2","2507","Thu Jun 04 16:54:32 UTC 2009","nike","MiniGreek","@erickoston That looks an awful lot like one of Nike's private jets....I'm just sayin...."
"4","2508","Thu Jun 04 16:54:36 UTC 2009","nike","TracySuter","The Nike Training Club (beta) iPhone app looks very interesting."
"0","2529","Sun Jun 07 01:12:38 UTC 2009","jquery","TobyJuanKenobi","argghhhh why won't  my jquery appear in safari bad safari !!!"
"2","2530","Sun Jun 07 01:12:44 UTC 2009","jquery","inBlogs","DevSnippets : jQuery Tools - Javascript UI Components for the Web... http://inblogs.org/go/hfuqt"
"2","2531","Sun Jun 07 01:12:46 UTC 2009","jquery","vmkobs","all about Ajax,jquery ,css ,JavaScript and more... (many examples) http://ajaxian.com/"
"4","2532","Sun Jun 07 01:13:23 UTC 2009","jquery","ghurson","I'm ready to drop the pretenses, I am forever in love with jQuery, and I want to marry it. Sorry ladies, this nerd is jquery.spokenFor.js"
"2","2533","Sun Jun 07 01:13:34 UTC 2009","jquery","5x1llz","This is cold.. I was looking at google's chart//visualization API and found this jQuery ""wrapper"" for the API...  http://tinyurl.com/mq52bq"
"2","2534","Sun Jun 07 01:13:43 UTC 2009","jquery","bryall","I spent most of my day reading a jQuery book. Now to start drinking some delirium tremens."
"2","2535","Sun Jun 07 01:14:41 UTC 2009","jquery","vmkobs","jquery Selectors http://codylindley.com/jqueryselectors/"
"2","2536","Sun Jun 07 01:15:08 UTC 2009","jquery","maheshcha","How to implement a news ticker with jQuery and ten lines of code http://bit.ly/CZnFJ"
"2","2537","Sun Jun 07 03:27:52 UTC 2009","warren buffet","MyBenchmarkMtg","What's Buffet Doing? Warren Buffett Kicks Butt In Battle of the Boots: Posted By:Alex Crippe.. http://bit.ly/AUIzO"
"4","2538","Sun Jun 07 03:28:18 UTC 2009","warren buffet","PragCapitalist","SUPER INVESTORS: A great weekend read here from Warren Buffet. Oldie, but a goodie. http://tinyurl.com/oqxgga"
"2","2539","Sun Jun 07 03:28:26 UTC 2009","warren buffet","SmartMouthBroad","I'm truly braindead.  I couldn't come up with Warren Buffet's name to save my soul"
"4","2540","Sun Jun 07 03:29:04 UTC 2009","warren buffet","goncalol","reading Michael Palin book, The Python Years...great book. I also recommend Warren Buffet &amp; Nelson Mandela's bio"
"4","2541","Sun Jun 07 17:42:50 UTC 2009","notre dame school","BobtheRobot","I mean, I'm down with Notre Dame if I have to.  It's a good school, I'd be closer to Dan, I'd enjoy it."
"0","2543","Sun Jun 07 21:47:45 UTC 2009","time warner","Hittman","I can't watch TV without a Tivo.  And after all these years, the Time/Warner DVR  STILL sucks. http://www.davehitt.com/march03/twdvr.html"
"4","2544","Mon Jun 08 00:01:27 UTC 2009","federer","aiban","I'd say some sports writers are idiots for saying Roger Federer is one of the best ever in Tennis.  Roger Federer is THE best ever in Tennis"
"0","2545","Mon Jun 08 00:12:16 UTC 2009","kindle2","nyctimes","I still love my Kindle2 but reading The New York Times on it does not feel natural. I miss the Bloomingdale ads."
"4","2546","Mon Jun 08 00:13:48 UTC 2009","kindle2","k8tb52","I love my Kindle2. No more stacks of books to trip over on the way to the loo."
"0","2558","Mon Jun 08 19:59:10 UTC 2009","at&t","taylorcarrigan","Although today's keynote rocked, for every great announcement, AT&amp;T shit on us just a little bit more."
"0","2559","Mon Jun 08 19:59:50 UTC 2009","at&t","susanjane","@sheridanmarfil - its not so much my obsession with cell phones, but the iphone!  i'm a slave to at&amp;t forever because of it. :)"
"2","2560","Mon Jun 08 20:01:17 UTC 2009","at&t","stick08","@freitasm oh I see. I thought AT&amp;T were 900MHz WCDMA?"
"2","2561","Mon Jun 08 20:01:55 UTC 2009","at&t","CaptainCraigos","@Plip Where did you read about tethering support Phil?  Just AT&amp;T or will O2 be joining in?"
"0","2562","Mon Jun 08 20:06:40 UTC 2009","at&t","iPhoneFuzzball","Fuzzball is more fun than AT&amp;T ;P http://fuzz-ball.com/twitter"
"0","2563","Mon Jun 08 20:07:44 UTC 2009","at&t","itsolivia","Today is a good day to dislike AT&amp;T. Vote out of office indeed, @danielpunkass"
"4","2564","Mon Jun 08 20:46:18 UTC 2009","wave sandbox","kyrabeckf","GOT MY WAVE SANDBOX INVITE! Extra excited! Too bad I have class now... but I'll play with it soon enough! #io2009 #wave"
"0","2575","Tue Jun 09 03:58:11 UTC 2009","summize","auxesis","looks like summize has gone down. too many tweets from WWDC perhaps?"
"2","2576","Tue Jun 09 05:14:20 UTC 2009","kindle2","deedeewarren","I hope the girl at work  buys my Kindle2"
"2","2577","Tue Jun 09 05:14:32 UTC 2009","kindle2","RogerSPress","Missed this insight-filled May column: One smart guy looking closely at why he's impressed with Kindle2 http://bit.ly/i0peY @wroush"
"4","2578","Tue Jun 09 05:17:27 UTC 2009","kindle2","kmozena","@sklososky Thanks so much!!! ...from one of your *very* happy Kindle2 winners ; ) I was so surprised, fabulous. Thank you! Best, Kathleen"
"0","2579","Tue Jun 09 05:53:40 UTC 2009","iphone app","Jesssssii","Man I kinda dislike Apple right now. Case in point: the iPhone 3GS. Wish there was a video recorder app. Please?? http://bit.ly/DZm1T"
"4","7011","Wed Jun 10 04:03:37 UTC 2009","kindle2","jimhong","@cwong08 I have a Kindle2 (&amp; Sony PRS-500). Like it! Physical device feels good. Font is nice. Pg turns are snappy enuf. UI a little klunky."
"4","7012","Wed Jun 10 04:03:53 UTC 2009","kindle2","Ant_Ward","The #Kindle2 seems the best eReader, but will it work in the UK and where can I get one?"
"4","7015","Wed Jun 10 05:24:40 UTC 2009","google","popitlockit","I have a google addiction. Thank you for pointing that out, @annamartin123. Hahaha."
"2","7055","Wed Jun 10 15:31:56 UTC 2009","visa card","FionaSarah","@ruby_gem My primary debit card is Visa Electron."
"2","8051","Wed Jun 10 15:31:59 UTC 2009","visa card","MalloryRayne","Off to the bank to get my new visa platinum card"
"0","8052","Wed Jun 10 15:32:06 UTC 2009","visa card","_abi_","dearest @google, you rich bastards! the VISA card you sent me doesn't work. why screw a little guy like me?"
"2","13051","Sat Jun 13 16:23:31 UTC 2009","Bobby Flay","sfkerropi6","has a date with bobby flay and gut fieri from food network"
"4","13052","Sat Jun 13 16:24:08 UTC 2009","Bobby Flay","tessalau","Excited about seeing Bobby Flay and Guy Fieri tomorrow at the Great American Food &amp; Music Fest!"
"4","13053","Sat Jun 13 16:24:12 UTC 2009","Bobby Flay","ZFilth","Gonna go see Bobby Flay 2moro at Shoreline. Eat and drink. Gonna be good."
"4","13054","Sat Jun 13 16:24:25 UTC 2009","Bobby Flay","annieblane","can't wait for the great american food and music festival at shoreline tomorrow.  mmm...katz pastrami and bobby flay. yes please."
"4","13055","Sat Jun 13 16:24:34 UTC 2009","Bobby Flay","LAURAcBRYAN","My dad was in NY for a day, we ate at MESA grill last night and met Bobby Flay. So much fun, except I completely lost my voice today."
"0","13073","Sun Jun 14 04:35:33 UTC 2009","latex","NathanChalmers","Fighting with LaTex. Again..."
"0","13074","Sun Jun 14 04:35:53 UTC 2009","latex","LoonyLongbottom","@Iheartseverus we love you too and don't want you to die!!!!!!  Latex = the devil"
"0","13075","Sun Jun 14 04:36:07 UTC 2009","latex","QuadError","7 hours. 7 hours of inkscape crashing, normally solid as a rock. 7 hours of LaTeX complaining at the slightest thing. I can't take any more."
"2","13076","Sun Jun 14 21:35:58 UTC 2009","iran","musicmuse","How to Track Iran with Social Media: http://bit.ly/2BoqU"
"0","13077","Sun Jun 14 21:36:04 UTC 2009","iran","sketoaks","Shit's hitting the fan in Iran...craziness indeed #iranelection"
"0","13078","Sun Jun 14 21:36:09 UTC 2009","iran","jamespenycate","Monday already. Iran may implode. Kitchen is a disaster. @annagoss seems happy. @sebulous had a nice weekend and @goldpanda is great. whoop."
"2","14045","Sat Jun 13 16:13:59 UTC 2009","aapl","boardcentral","Twitter Stock buzz: $AAPL $ES_F $SPY $SPX $PALM  (updated: 12:00 PM)"
"4","14046","Sat Jun 13 16:23:41 UTC 2009","Bobby Flay","JimFacey","getting ready to test out some burger receipes this weekend. Bobby Flay has some great receipes to try. Thanks Bobby."
"2","14049","Sat Jun 13 16:24:03 UTC 2009","Bobby Flay","wetfishdesigns","@johncmayer is Bobby Flay joining you?"
"4","14050","Sat Jun 13 16:24:15 UTC 2009","Bobby Flay","A_TALL_BLONDE","i lam so in love with Bobby Flay... he is my favorite. RT @terrysimpson: @bflay you need a place in Phoenix. We have great peppers here!"
"0","14069","Sun Jun 14 04:31:12 UTC 2009","latex","rooney_tunes","I just created my first LaTeX file from scratch. That didn't work out very well. (See @amandabittner , it's a great time waster)"
"4","14070","Sun Jun 14 04:31:23 UTC 2009","latex","roguemovement","using Linux and loving it - so much nicer than windows... Looking forward to using the wysiwyg latex editor!"
"4","14071","Sun Jun 14 04:31:28 UTC 2009","latex","yomcat","After using LaTeX a lot, any other typeset mathematics just looks hideous."
"2","14072","Sun Jun 14 04:31:43 UTC 2009","latex","proggit","Ask Programming: LaTeX or InDesign?: submitted by calcio1 [link] [1 comment] http://tinyurl.com/myfmf7"
"0","14073","Sun Jun 14 04:32:17 UTC 2009","latex","sam33r","On that note, I hate Word. I hate Pages. I hate LaTeX. There, I said it. I hate LaTeX. All you TEXN3RDS can come kill me now."
"4","14074","Sun Jun 14 04:36:34 UTC 2009","latex","iamtheonlyjosie","Ahhh... back in a *real* text editing environment. I &lt;3 LaTeX."
"0","14075","Sun Jun 14 21:36:07 UTC 2009","iran","plutopup7","Trouble in Iran, I see. Hmm. Iran. Iran so far away. #flockofseagullsweregeopoliticallycorrect"
"0","14076","Sun Jun 14 21:36:17 UTC 2009","iran","captain_pete","Reading the tweets coming out of Iran... The whole thing is terrifying and incredibly sad..."

